payload,attempted_mean,attempted_std,feasible_mean,feasible_std,pareto_count_mean,pareto_count_std,JT_min_mean,JT_min_std,JT_max_mean,JT_max_std,JE_min_mean,JE_min_std,JE_max_mean,JE_max_std,elapsed_seconds_mean,elapsed_seconds_std
1.0,40.0,0.0,40.0,0.0,12.8,1.9235384061671346,0.00312322724613566,5.6403855054653236e-05,0.6554610926772527,0.0,0.0,0.0,2.5223776707210184,0.0006115529774755197,28.744024491400342,2.4329380895877866
2.0,40.0,0.0,39.6,0.8944271909999153,13.6,2.966479394838265,0.0034794235567246604,8.17486695188817e-05,0.5511399926698287,0.10781645240400024,0.46677621253611684,0.572892420965776,5.614634311684812,0.0013264032648705275,34.57051892519812,3.7913646115020936
3.0,40.0,0.0,37.6,0.5477225575051667,13.6,1.140175425099138,0.00406711454938826,0.00035506495153720996,0.37641126597808944,0.24881523171255013,3.5426281876900654,3.8100471528536906,9.687234344613396,0.008227129113051658,32.614177025001844,6.557149389399235
